Date&Time,Temperature(C),Huminity(%),Comfortable Temperature,Max Acceptable Temperature,Min Acceptable Temperature
2022/6/22 10:40,33.88888889,63,29.98333333,32.98333333,26.98333333
2022/6/22 10:45,35.72222222,61.4,30.58833333,33.58833333,27.58833333
2022/6/22 10:50,36.05555556,58.2,30.69833333,33.69833333,27.69833333
2022/6/22 10:55,35,56.4,30.35,33.35,27.35
2022/6/22 11:00,35.83333333,56.8,30.625,33.625,27.625
2022/6/22 11:05,35.66666667,56.7,30.57,33.57,27.57
2022/6/22 11:10,36.27777778,55.3,30.77166667,33.77166667,27.77166667
2022/6/22 11:15,36.33333333,53,30.79,33.79,27.79
2022/6/22 11:20,35.61111111,54,30.55166667,33.55166667,27.55166667
2022/6/22 11:25,35.27777778,54.5,30.44166667,33.44166667,27.44166667
2022/6/22 11:30,35.5,55.5,30.515,33.515,27.515
2022/6/22 11:35,36,53.6,30.68,33.68,27.68
2022/6/22 11:40,35.77777778,52.6,30.60666667,33.60666667,27.60666667
2022/6/22 11:45,35.72222222,52.3,30.58833333,33.58833333,27.58833333
2022/6/22 11:50,36,52.4,30.68,33.68,27.68
2022/6/22 11:55,36.05555556,52.4,30.69833333,33.69833333,27.69833333
2022/6/23 0:00,35.94444444,53.1,30.66166667,33.66166667,27.66166667
2022/6/23 0:05,37.11111111,51.5,31.04666667,34.04666667,28.04666667
2022/6/23 0:10,36.5,51,30.845,33.845,27.845
2022/6/23 0:15,37,51.1,31.01,34.01,28.01
2022/6/23 0:20,36.44444444,51.6,30.82666667,33.82666667,27.82666667
2022/6/23 0:25,36.16666667,51.9,30.735,33.735,27.735
2022/6/23 0:30,36.88888889,51.4,30.97333333,33.97333333,27.97333333
2022/6/23 0:35,36.88888889,50.2,30.97333333,33.97333333,27.97333333
2022/6/23 0:40,37.27777778,50.5,31.10166667,34.10166667,28.10166667
2022/6/23 0:45,37.22222222,49.9,31.08333333,34.08333333,28.08333333
2022/6/23 0:50,37.83333333,49.7,31.285,34.285,28.285
2022/6/23 0:55,37.61111111,49.3,31.21166667,34.21166667,28.21166667
2022/6/22 13:00,37.27777778,49.4,31.10166667,34.10166667,28.10166667
2022/6/22 13:05,37,50,31.01,34.01,28.01
2022/6/22 13:10,37.16666667,50.2,31.065,34.065,28.065
2022/6/22 13:15,36.55555556,50.2,30.86333333,33.86333333,27.86333333
2022/6/22 13:20,37.55555556,49.6,31.19333333,34.19333333,28.19333333
2022/6/22 13:25,37.05555556,49.3,31.02833333,34.02833333,28.02833333
2022/6/22 13:30,37.55555556,49.5,31.19333333,34.19333333,28.19333333
2022/6/22 13:35,38,48.1,31.34,34.34,28.34
2022/6/22 13:40,37.33333333,48.7,31.12,34.12,28.12
2022/6/22 13:45,37.27777778,48.8,31.10166667,34.10166667,28.10166667
2022/6/22 13:50,37.16666667,49.3,31.065,34.065,28.065
2022/6/22 13:55,37.05555556,49.5,31.02833333,34.02833333,28.02833333
2022/6/22 14:00,36.88888889,50.5,30.97333333,33.97333333,27.97333333
2022/6/22 14:05,37.27777778,50.1,31.10166667,34.10166667,28.10166667
2022/6/22 14:10,37.27777778,49.2,31.10166667,34.10166667,28.10166667
2022/6/22 14:15,37.33333333,50.2,31.12,34.12,28.12
2022/6/22 14:20,36.94444444,49.5,30.99166667,33.99166667,27.99166667
2022/6/22 14:25,37.5,49.6,31.175,34.175,28.175
2022/6/22 14:30,37.72222222,49.5,31.24833333,34.24833333,28.24833333
2022/6/22 14:35,38.16666667,49.3,31.395,34.395,28.395
2022/6/22 14:40,37.83333333,49.1,31.285,34.285,28.285
2022/6/22 14:45,37.61111111,50,31.21166667,34.21166667,28.21166667
2022/6/22 14:50,37.55555556,49.6,31.19333333,34.19333333,28.19333333
2022/6/22 14:55,37.22222222,50.3,31.08333333,34.08333333,28.08333333
2022/6/22 15:00,36.83333333,50.4,30.955,33.955,27.955
2022/6/22 15:05,36.94444444,50.6,30.99166667,33.99166667,27.99166667
2022/6/22 15:10,37.11111111,50,31.04666667,34.04666667,28.04666667
2022/6/22 15:15,36.44444444,50.4,30.82666667,33.82666667,27.82666667
2022/6/22 15:20,36.88888889,50,30.97333333,33.97333333,27.97333333
2022/6/22 15:25,37,49.7,31.01,34.01,28.01
2022/6/22 15:30,36.94444444,50.1,30.99166667,33.99166667,27.99166667
2022/6/22 15:35,36.61111111,50.9,30.88166667,33.88166667,27.88166667
2022/6/22 15:40,36.38888889,52.1,30.80833333,33.80833333,27.80833333
2022/6/22 15:45,35.72222222,53.5,30.58833333,33.58833333,27.58833333
2022/6/22 15:50,34.33333333,56.5,30.13,33.13,27.13
2022/6/22 15:55,27.16666667,74.8,27.765,30.765,24.765
2022/6/22 16:00,25.55555556,88.1,27.23333333,30.23333333,24.23333333
2022/6/22 16:05,26.66666667,89.6,27.6,30.6,24.6
2022/6/22 16:10,26.72222222,88,27.61833333,30.61833333,24.61833333
2022/6/22 16:15,27.27777778,87.1,27.80166667,30.80166667,24.80166667
2022/6/22 16:20,26.94444444,86.6,27.69166667,30.69166667,24.69166667
2022/6/22 16:25,26.22222222,87.4,27.45333333,30.45333333,24.45333333
2022/6/22 16:30,26.11111111,91,27.41666667,30.41666667,24.41666667
2022/6/22 16:35,25.88888889,90.3,27.34333333,30.34333333,24.34333333
2022/6/22 16:40,25.77777778,86.1,27.30666667,30.30666667,24.30666667
2022/6/22 16:45,25.94444444,85.8,27.36166667,30.36166667,24.36166667
2022/6/22 16:50,26.05555556,84.7,27.39833333,30.39833333,24.39833333
2022/6/22 16:55,26.16666667,84.4,27.435,30.435,24.435
2022/6/22 17:00,26.11111111,84.9,27.41666667,30.41666667,24.41666667
2022/6/22 17:05,26.5,85.3,27.545,30.545,24.545
2022/6/22 17:10,26.83333333,85.6,27.655,30.655,24.655
2022/6/22 17:15,27.16666667,82.6,27.765,30.765,24.765
2022/6/22 17:20,27.55555556,81.4,27.89333333,30.89333333,24.89333333
2022/6/22 17:25,28.05555556,81,28.05833333,31.05833333,25.05833333
2022/6/22 17:30,28.27777778,80.8,28.13166667,31.13166667,25.13166667
2022/6/22 17:35,28.44444444,81.5,28.18666667,31.18666667,25.18666667
2022/6/22 17:40,28.44444444,81.5,28.18666667,31.18666667,25.18666667
2022/6/22 17:45,28.16666667,81.4,28.095,31.095,25.095
2022/6/22 17:50,28.16666667,81.2,28.095,31.095,25.095
2022/6/22 17:55,28.22222222,80.3,28.11333333,31.11333333,25.11333333
2022/6/22 18:00,28.05555556,81,28.05833333,31.05833333,25.05833333
2022/6/22 18:05,28.22222222,81.6,28.11333333,31.11333333,25.11333333
2022/6/22 18:10,28.38888889,81,28.16833333,31.16833333,25.16833333
2022/6/22 18:15,28.33333333,81,28.15,31.15,25.15
2022/6/22 18:20,28.05555556,81.9,28.05833333,31.05833333,25.05833333
2022/6/22 18:25,27.77777778,83.8,27.96666667,30.96666667,24.96666667
2022/6/22 18:30,27.66666667,84.4,27.93,30.93,24.93
2022/6/22 18:35,27.66666667,84.8,27.93,30.93,24.93
2022/6/22 18:40,27.66666667,85,27.93,30.93,24.93
2022/6/22 18:45,27.55555556,85.8,27.89333333,30.89333333,24.89333333
2022/6/22 18:50,27.55555556,86.1,27.89333333,30.89333333,24.89333333
2022/6/22 18:55,27.66666667,86.4,27.93,30.93,24.93
2022/6/22 19:00,27.66666667,85.8,27.93,30.93,24.93
2022/6/22 19:05,27.88888889,85.7,28.00333333,31.00333333,25.00333333
2022/6/22 19:10,27.88888889,85.2,28.00333333,31.00333333,25.00333333
2022/6/22 19:15,28.05555556,85.1,28.05833333,31.05833333,25.05833333
2022/6/22 19:20,27.83333333,85.2,27.985,30.985,24.985
2022/6/22 19:25,27.61111111,85.9,27.91166667,30.91166667,24.91166667
2022/6/22 19:30,27.61111111,85.4,27.91166667,30.91166667,24.91166667
2022/6/22 19:35,27.66666667,85.5,27.93,30.93,24.93
2022/6/22 19:40,27.72222222,85.4,27.94833333,30.94833333,24.94833333
2022/6/22 19:45,27.83333333,85.4,27.985,30.985,24.985
2022/6/22 19:50,27.94444444,85.1,28.02166667,31.02166667,25.02166667
2022/6/22 19:55,28.05555556,84.4,28.05833333,31.05833333,25.05833333
2022/6/22 20:00,28.11111111,83.7,28.07666667,31.07666667,25.07666667
2022/6/22 20:05,28.16666667,83.1,28.095,31.095,25.095
2022/6/22 20:10,28.22222222,83.1,28.11333333,31.11333333,25.11333333
2022/6/22 20:15,28.22222222,83.1,28.11333333,31.11333333,25.11333333
2022/6/22 20:20,28.27777778,82.4,28.13166667,31.13166667,25.13166667
2022/6/22 20:25,28.33333333,82.1,28.15,31.15,25.15
2022/6/22 20:30,28.44444444,81.3,28.18666667,31.18666667,25.18666667
2022/6/22 20:35,28.38888889,80.5,28.16833333,31.16833333,25.16833333
2022/6/22 20:40,27.94444444,82.4,28.02166667,31.02166667,25.02166667
2022/6/22 20:45,27.66666667,84.9,27.93,30.93,24.93
2022/6/22 20:50,27.55555556,86.2,27.89333333,30.89333333,24.89333333
2022/6/22 20:55,27.5,86.7,27.875,30.875,24.875
2022/6/22 21:00,27.5,86.9,27.875,30.875,24.875
2022/6/22 21:05,27.55555556,86.5,27.89333333,30.89333333,24.89333333
2022/6/22 21:10,27.66666667,85.8,27.93,30.93,24.93
2022/6/22 21:15,27.61111111,85.6,27.91166667,30.91166667,24.91166667
2022/6/22 21:20,27.61111111,85.7,27.91166667,30.91166667,24.91166667
2022/6/22 21:25,27.44444444,86.5,27.85666667,30.85666667,24.85666667
2022/6/22 21:30,27.22222222,87.7,27.78333333,30.78333333,24.78333333
2022/6/23 9:30,34.05555556,58.9,30.03833333,33.03833333,27.03833333
2022/6/23 9:35,34.05555556,59.6,30.03833333,33.03833333,27.03833333
2022/6/23 9:40,35,59.3,30.35,33.35,27.35
2022/6/23 9:45,34.88888889,58.3,30.31333333,33.31333333,27.31333333
2022/6/23 9:50,34.94444444,59.2,30.33166667,33.33166667,27.33166667
2022/6/23 9:55,34.72222222,58.9,30.25833333,33.25833333,27.25833333
2022/6/23 10:00,35.16666667,58.1,30.405,33.405,27.405
2022/6/23 10:05,35.05555556,57,30.36833333,33.36833333,27.36833333
2022/6/23 10:10,34.66666667,58.2,30.24,33.24,27.24
2022/6/23 10:15,35.16666667,59,30.405,33.405,27.405
2022/6/23 10:20,34.72222222,57.1,30.25833333,33.25833333,27.25833333
2022/6/23 10:25,34.61111111,58,30.22166667,33.22166667,27.22166667
2022/6/23 10:30,35.11111111,58.6,30.38666667,33.38666667,27.38666667
2022/6/23 10:35,34.61111111,57.9,30.22166667,33.22166667,27.22166667
2022/6/23 10:40,34.94444444,58.3,30.33166667,33.33166667,27.33166667
2022/6/23 10:45,34.83333333,58.2,30.295,33.295,27.295
2022/6/23 10:50,34.61111111,58.3,30.22166667,33.22166667,27.22166667
2022/6/23 10:55,34.38888889,58.9,30.14833333,33.14833333,27.14833333
2022/6/23 11:00,34.5,58.7,30.185,33.185,27.185
2022/6/23 11:05,35,58.8,30.35,33.35,27.35
2022/6/23 11:10,34.55555556,58.6,30.20333333,33.20333333,27.20333333
2022/6/23 11:15,35,59.7,30.35,33.35,27.35
2022/6/23 11:20,34.77777778,59.1,30.27666667,33.27666667,27.27666667
2022/6/23 11:25,34.66666667,58.9,30.24,33.24,27.24
2022/6/23 11:30,35.5,58.1,30.515,33.515,27.515
2022/6/23 11:35,35.61111111,57.3,30.55166667,33.55166667,27.55166667
2022/6/23 11:40,35.61111111,56.7,30.55166667,33.55166667,27.55166667
2022/6/23 11:45,35.61111111,55.8,30.55166667,33.55166667,27.55166667
2022/6/23 11:50,36.5,55.1,30.845,33.845,27.845
2022/6/23 11:55,36.88888889,53.4,30.97333333,33.97333333,27.97333333
2022/6/24 0:00,36.88888889,52.4,30.97333333,33.97333333,27.97333333
2022/6/24 0:05,36.61111111,52.6,30.88166667,33.88166667,27.88166667
2022/6/24 0:10,37.5,52.6,31.175,34.175,28.175
2022/6/24 0:15,36.55555556,52.3,30.86333333,33.86333333,27.86333333
2022/6/24 0:20,37.16666667,52.7,31.065,34.065,28.065
2022/6/24 0:25,36.77777778,52.4,30.93666667,33.93666667,27.93666667
2022/6/24 0:30,37.72222222,49.9,31.24833333,34.24833333,28.24833333
2022/6/24 0:35,37.38888889,51.1,31.13833333,34.13833333,28.13833333
2022/6/24 0:40,38.5,49.8,31.505,34.505,28.505
2022/6/24 0:45,37.33333333,47.5,31.12,34.12,28.12
2022/6/24 0:50,38.11111111,50.2,31.37666667,34.37666667,28.37666667
2022/6/24 0:55,38.5,42.7,31.505,34.505,28.505
2022/6/23 13:00,38.94444444,41.3,31.65166667,34.65166667,28.65166667
2022/6/23 13:05,39.27777778,41,31.76166667,34.76166667,28.76166667
2022/6/23 13:10,38.77777778,40.6,31.59666667,34.59666667,28.59666667
2022/6/23 13:15,38.72222222,40.5,31.57833333,34.57833333,28.57833333
2022/6/23 13:20,38.61111111,40.5,31.54166667,34.54166667,28.54166667
2022/6/23 13:25,38.94444444,40.2,31.65166667,34.65166667,28.65166667
2022/6/23 13:30,39,39.8,31.67,34.67,28.67
2022/6/23 13:35,39.22222222,39.9,31.74333333,34.74333333,28.74333333
2022/6/23 13:40,38.5,40,31.505,34.505,28.505
2022/6/23 13:45,38.77777778,40.1,31.59666667,34.59666667,28.59666667
2022/6/23 13:50,39.11111111,39.7,31.70666667,34.70666667,28.70666667
2022/6/23 13:55,38.61111111,39.6,31.54166667,34.54166667,28.54166667
2022/6/23 14:00,39.44444444,39.7,31.81666667,34.81666667,28.81666667
2022/6/23 14:05,39.27777778,39.4,31.76166667,34.76166667,28.76166667
2022/6/23 14:10,39.16666667,38.8,31.725,34.725,28.725
2022/6/23 14:15,39,38.6,31.67,34.67,28.67
2022/6/23 14:20,39,38.9,31.67,34.67,28.67
2022/6/23 14:25,39.16666667,38.9,31.725,34.725,28.725
2022/6/23 14:30,39.05555556,38.7,31.68833333,34.68833333,28.68833333
2022/6/23 14:35,39.27777778,38.9,31.76166667,34.76166667,28.76166667
2022/6/23 14:40,39.44444444,38.4,31.81666667,34.81666667,28.81666667
2022/6/23 14:45,39.5,38.4,31.835,34.835,28.835
2022/6/23 14:50,39.61111111,38.3,31.87166667,34.87166667,28.87166667
2022/6/23 14:55,39.5,38.3,31.835,34.835,28.835
2022/6/23 15:00,39.27777778,38.7,31.76166667,34.76166667,28.76166667
2022/6/23 15:05,39,38,31.67,34.67,28.67
2022/6/23 15:10,39.27777778,37.8,31.76166667,34.76166667,28.76166667
2022/6/23 15:15,39,37.6,31.67,34.67,28.67
2022/6/23 15:20,38.72222222,37.6,31.57833333,34.57833333,28.57833333
2022/6/23 15:25,38.94444444,37.8,31.65166667,34.65166667,28.65166667
2022/6/23 15:30,39.11111111,38,31.70666667,34.70666667,28.70666667
2022/6/23 15:35,38.83333333,38.3,31.615,34.615,28.615
2022/6/23 15:40,39.16666667,38.1,31.725,34.725,28.725
2022/6/23 15:45,39.33333333,37.8,31.78,34.78,28.78
2022/6/23 15:50,39.38888889,37.9,31.79833333,34.79833333,28.79833333
2022/6/23 15:55,39.05555556,38.1,31.68833333,34.68833333,28.68833333
2022/6/23 16:00,38.83333333,38.5,31.615,34.615,28.615
2022/6/23 16:05,39.33333333,38.6,31.78,34.78,28.78
2022/6/23 16:10,39.27777778,38,31.76166667,34.76166667,28.76166667
2022/6/23 16:15,39.11111111,38.1,31.70666667,34.70666667,28.70666667
2022/6/23 16:20,39.33333333,37.9,31.78,34.78,28.78
2022/6/23 16:25,39.55555556,38.3,31.85333333,34.85333333,28.85333333
2022/6/23 16:30,39.5,37.7,31.835,34.835,28.835
2022/6/23 16:35,39.44444444,37.7,31.81666667,34.81666667,28.81666667
2022/6/23 16:40,39.38888889,37.9,31.79833333,34.79833333,28.79833333
2022/6/23 16:45,39.88888889,37.8,31.96333333,34.96333333,28.96333333
2022/6/23 16:50,39.44444444,37.5,31.81666667,34.81666667,28.81666667
2022/6/23 16:55,39.94444444,38.1,31.98166667,34.98166667,28.98166667
2022/6/23 17:00,40.05555556,37.6,32.01833333,35.01833333,29.01833333
2022/6/23 17:05,39.72222222,37.9,31.90833333,34.90833333,28.90833333
2022/6/23 17:10,39.05555556,38.5,31.68833333,34.68833333,28.68833333
2022/6/23 17:15,39.38888889,38.9,31.79833333,34.79833333,28.79833333
2022/6/23 17:20,39.66666667,38.9,31.89,34.89,28.89
2022/6/23 17:25,39.22222222,39.1,31.74333333,34.74333333,28.74333333
2022/6/23 17:30,38.94444444,39.9,31.65166667,34.65166667,28.65166667
2022/6/23 17:35,39,39.8,31.67,34.67,28.67
2022/6/23 17:40,39.27777778,39.7,31.76166667,34.76166667,28.76166667
2022/6/23 17:45,38.94444444,39.8,31.65166667,34.65166667,28.65166667
2022/6/23 17:50,38.55555556,40.3,31.52333333,34.52333333,28.52333333
2022/6/23 17:55,38.5,40.7,31.505,34.505,28.505
2022/6/23 18:00,37.88888889,41.3,31.30333333,34.30333333,28.30333333
2022/6/23 18:05,37.11111111,42.4,31.04666667,34.04666667,28.04666667
2022/6/23 18:10,37.05555556,43.2,31.02833333,34.02833333,28.02833333
2022/6/23 18:15,37.05555556,43.5,31.02833333,34.02833333,28.02833333
2022/6/23 18:20,37,43.7,31.01,34.01,28.01
2022/6/23 18:25,36.55555556,44.4,30.86333333,33.86333333,27.86333333
2022/6/23 18:30,35.72222222,48.7,30.58833333,33.58833333,27.58833333
2022/6/23 18:35,35.55555556,51.6,30.53333333,33.53333333,27.53333333
2022/6/23 18:40,34.61111111,55.6,30.22166667,33.22166667,27.22166667
2022/6/23 18:45,34.05555556,61.7,30.03833333,33.03833333,27.03833333
2022/6/23 18:50,33.94444444,63.8,30.00166667,33.00166667,27.00166667
2022/6/23 18:55,33.83333333,65.1,29.965,32.965,26.965
2022/6/23 19:00,33.44444444,66.8,29.83666667,32.83666667,26.83666667
2022/6/23 19:05,33.27777778,68,29.78166667,32.78166667,26.78166667
2022/6/23 19:10,33.05555556,68.9,29.70833333,32.70833333,26.70833333
2022/6/23 19:15,33.16666667,69.2,29.745,32.745,26.745
2022/6/23 19:20,33.11111111,69,29.72666667,32.72666667,26.72666667
2022/6/23 19:25,32.94444444,69.4,29.67166667,32.67166667,26.67166667
2022/6/23 19:30,33,69.7,29.69,32.69,26.69
2022/6/23 19:35,33,69.5,29.69,32.69,26.69
2022/6/23 19:40,32.94444444,69.5,29.67166667,32.67166667,26.67166667
2022/6/23 19:45,32.94444444,69.7,29.67166667,32.67166667,26.67166667
2022/6/23 19:50,32.77777778,69.9,29.61666667,32.61666667,26.61666667
2022/6/23 19:55,32.83333333,70.3,29.635,32.635,26.635
2022/6/23 20:00,33.16666667,69.5,29.745,32.745,26.745
2022/6/23 20:05,32.77777778,69.6,29.61666667,32.61666667,26.61666667
2022/6/23 20:10,32.66666667,70.5,29.58,32.58,26.58
2022/6/23 20:15,32.44444444,70.5,29.50666667,32.50666667,26.50666667
2022/6/23 20:20,32.27777778,70.4,29.45166667,32.45166667,26.45166667
2022/6/23 20:25,32.11111111,71.3,29.39666667,32.39666667,26.39666667
2022/6/23 20:30,32,72,29.36,32.36,26.36
2022/6/23 20:35,31.94444444,72.6,29.34166667,32.34166667,26.34166667
2022/6/23 20:40,31.88888889,72.8,29.32333333,32.32333333,26.32333333
2022/6/23 20:45,31.72222222,73.2,29.26833333,32.26833333,26.26833333
2022/6/23 20:50,31.66666667,73.6,29.25,32.25,26.25
2022/6/23 20:55,31.61111111,73.9,29.23166667,32.23166667,26.23166667
2022/6/23 21:00,31.5,74.3,29.195,32.195,26.195
2022/6/23 21:05,31.38888889,74.8,29.15833333,32.15833333,26.15833333
2022/6/23 21:10,31.33333333,75,29.14,32.14,26.14
2022/6/23 21:15,31.33333333,75,29.14,32.14,26.14
2022/6/23 21:20,31.27777778,75.1,29.12166667,32.12166667,26.12166667
2022/6/23 21:25,31.22222222,75.5,29.10333333,32.10333333,26.10333333
2022/6/23 21:30,31.16666667,75.3,29.085,32.085,26.085
2022/6/23 21:35,31,75.6,29.03,32.03,26.03
2022/6/23 21:40,30.94444444,75.8,29.01166667,32.01166667,26.01166667
2022/6/23 21:45,30.94444444,75.8,29.01166667,32.01166667,26.01166667
2022/6/23 21:50,30.94444444,75.6,29.01166667,32.01166667,26.01166667
2022/6/23 21:55,30.88888889,75.2,28.99333333,31.99333333,25.99333333
2022/6/23 22:00,30.88888889,74.8,28.99333333,31.99333333,25.99333333
2022/6/23 22:05,30.88888889,74.7,28.99333333,31.99333333,25.99333333
2022/6/23 22:10,30.72222222,75,28.93833333,31.93833333,25.93833333
2022/6/23 22:15,30.66666667,75.5,28.92,31.92,25.92
2022/6/23 22:20,30.61111111,75.6,28.90166667,31.90166667,25.90166667
2022/6/23 22:25,30.5,75.7,28.865,31.865,25.865
2022/6/23 22:30,30.44444444,76.1,28.84666667,31.84666667,25.84666667
2022/6/23 22:35,30.38888889,76.2,28.82833333,31.82833333,25.82833333
2022/6/23 22:40,30.33333333,76.3,28.81,31.81,25.81
2022/6/23 22:45,30.27777778,76.3,28.79166667,31.79166667,25.79166667
2022/6/23 22:50,30.27777778,75.9,28.79166667,31.79166667,25.79166667
2022/6/23 22:55,30.16666667,76.1,28.755,31.755,25.755
2022/6/23 23:00,30.11111111,76.4,28.73666667,31.73666667,25.73666667
2022/6/23 23:05,30.16666667,76.3,28.755,31.755,25.755
2022/6/23 23:10,30.05555556,76,28.71833333,31.71833333,25.71833333
2022/6/23 23:15,30,76.3,28.7,31.7,25.7
2022/6/23 23:20,30,76,28.7,31.7,25.7
2022/6/23 23:25,29.88888889,76.1,28.66333333,31.66333333,25.66333333
2022/6/23 23:30,29.88888889,76.5,28.66333333,31.66333333,25.66333333
2022/7/6 9:28,34.7,57.2,30.251,33.251,27.251
2022/7/6 9:33,34.7,56.3,30.251,33.251,27.251
2022/7/6 9:38,35.3,56,30.449,33.449,27.449
2022/7/6 9:43,34.8,55.6,30.284,33.284,27.284
2022/7/6 9:48,34.8,55.9,30.284,33.284,27.284
2022/7/6 9:53,35,55.8,30.35,33.35,27.35
2022/7/6 9:58,34.8,55.7,30.284,33.284,27.284
2022/7/6 10:03,35.7,54.8,30.581,33.581,27.581
2022/7/6 10:08,35.7,54.2,30.581,33.581,27.581
2022/7/6 10:13,35.7,53.7,30.581,33.581,27.581
2022/7/6 10:18,35.8,53.5,30.614,33.614,27.614
2022/7/6 10:23,35.9,53.4,30.647,33.647,27.647
2022/7/6 10:28,35.8,53.5,30.614,33.614,27.614
2022/7/6 10:33,35.9,53,30.647,33.647,27.647
2022/7/6 10:38,36.1,53,30.713,33.713,27.713
2022/7/6 10:43,36,52.6,30.68,33.68,27.68
2022/7/6 10:48,35.9,53.2,30.647,33.647,27.647
2022/7/6 10:53,36.1,53.9,30.713,33.713,27.713
2022/7/6 10:58,36.4,53.2,30.812,33.812,27.812
2022/7/6 11:03,36.2,52.7,30.746,33.746,27.746
2022/7/6 11:08,36.4,53.3,30.812,33.812,27.812
2022/7/6 11:13,36.4,52.3,30.812,33.812,27.812
2022/7/6 11:18,36.4,51.9,30.812,33.812,27.812
2022/7/6 11:23,36.9,52.3,30.977,33.977,27.977
2022/7/6 11:28,36.3,51.7,30.779,33.779,27.779
2022/7/6 11:33,36.6,51.7,30.878,33.878,27.878
2022/7/6 11:38,36.1,51.8,30.713,33.713,27.713
2022/7/6 11:43,36.1,52.5,30.713,33.713,27.713
2022/7/6 11:48,36.6,52.4,30.878,33.878,27.878
2022/7/6 11:53,37.2,52,31.076,34.076,28.076
2022/7/6 11:58,36.4,51.2,30.812,33.812,27.812
2022/7/7 0:03,36.6,51.5,30.878,33.878,27.878
2022/7/7 0:08,36.7,51.5,30.911,33.911,27.911
2022/7/7 0:13,36.8,50.8,30.944,33.944,27.944
2022/7/7 0:18,36.7,50.6,30.911,33.911,27.911
2022/7/7 0:23,36.9,50.9,30.977,33.977,27.977
2022/7/7 0:28,37.1,50.2,31.043,34.043,28.043
2022/7/7 0:33,37,50,31.01,34.01,28.01
2022/7/7 0:38,37.5,49.9,31.175,34.175,28.175
2022/7/7 0:43,37.6,48.8,31.208,34.208,28.208
2022/7/7 0:48,37.2,49.1,31.076,34.076,28.076
2022/7/7 0:53,37.4,48.9,31.142,34.142,28.142
2022/7/7 0:58,37.4,48.6,31.142,34.142,28.142
2022/7/6 13:03,37.6,49.1,31.208,34.208,28.208
2022/7/6 13:08,37.9,48.6,31.307,34.307,28.307
2022/7/6 13:13,37.5,48.5,31.175,34.175,28.175
2022/7/6 13:18,38.1,48.9,31.373,34.373,28.373
2022/7/6 13:23,38.2,48.2,31.406,34.406,28.406
2022/7/6 13:28,37.6,48.4,31.208,34.208,28.208
2022/7/6 13:33,38,48.6,31.34,34.34,28.34
2022/7/6 13:38,38,47.6,31.34,34.34,28.34
2022/7/6 13:43,37.8,48.5,31.274,34.274,28.274
2022/7/6 13:48,37.5,49.5,31.175,34.175,28.175
2022/7/6 13:53,37.7,49.9,31.241,34.241,28.241
2022/7/6 13:58,37.8,50.3,31.274,34.274,28.274
2022/7/6 14:03,37.7,50.3,31.241,34.241,28.241
2022/7/6 14:08,37.5,50.3,31.175,34.175,28.175
2022/7/6 14:13,37.5,50.6,31.175,34.175,28.175
2022/7/6 14:18,37.8,50.2,31.274,34.274,28.274
2022/7/6 14:23,38,49.6,31.34,34.34,28.34
2022/7/6 14:28,37.9,49,31.307,34.307,28.307
2022/7/6 14:33,38,49.5,31.34,34.34,28.34
2022/7/6 14:38,38,49.5,31.34,34.34,28.34
2022/7/6 14:43,38.2,49.1,31.406,34.406,28.406
2022/7/6 14:48,38.2,49.4,31.406,34.406,28.406
2022/7/6 14:53,37.8,49.3,31.274,34.274,28.274
2022/7/6 14:58,37.8,50.2,31.274,34.274,28.274
2022/7/6 15:03,37.9,50.1,31.307,34.307,28.307
2022/7/6 15:08,37.5,50.7,31.175,34.175,28.175
2022/7/6 15:13,37.6,51,31.208,34.208,28.208
2022/7/6 15:18,37.3,51.3,31.109,34.109,28.109
2022/7/6 15:23,37.1,51.8,31.043,34.043,28.043
2022/7/6 15:28,37.3,51.9,31.109,34.109,28.109
2022/7/6 15:33,37.1,51.6,31.043,34.043,28.043
2022/7/6 15:38,37.4,51.7,31.142,34.142,28.142
2022/7/6 15:43,37,51.6,31.01,34.01,28.01
2022/7/6 15:48,37.1,52.2,31.043,34.043,28.043
2022/7/6 15:53,37.2,52,31.076,34.076,28.076
2022/7/6 15:58,37.6,51.6,31.208,34.208,28.208
2022/7/6 16:03,37.2,51.9,31.076,34.076,28.076
2022/7/6 16:08,37.1,52,31.043,34.043,28.043
2022/7/6 16:13,37.1,52.4,31.043,34.043,28.043
2022/7/6 16:18,37.1,52,31.043,34.043,28.043
2022/7/6 16:23,37,52.2,31.01,34.01,28.01
2022/7/6 16:28,37.3,52.4,31.109,34.109,28.109
2022/7/6 16:33,36.8,52.4,30.944,33.944,27.944
2022/7/6 16:38,36.9,53.1,30.977,33.977,27.977
2022/7/6 16:43,37,53,31.01,34.01,28.01
2022/7/6 16:48,37,53,31.01,34.01,28.01
2022/7/6 16:53,37,53.6,31.01,34.01,28.01
2022/7/6 16:58,36.9,53.7,30.977,33.977,27.977
2022/7/6 17:03,36.9,53.9,30.977,33.977,27.977
2022/7/6 17:08,36.6,54.2,30.878,33.878,27.878
2022/7/6 17:13,37.2,54.2,31.076,34.076,28.076
2022/7/6 17:18,36.5,53.9,30.845,33.845,27.845
2022/7/6 17:23,36.6,54.7,30.878,33.878,27.878
2022/7/6 17:28,36.6,54.7,30.878,33.878,27.878
2022/7/6 17:33,36.6,55,30.878,33.878,27.878
2022/7/6 17:38,35.9,55.6,30.647,33.647,27.647
2022/7/6 17:43,35.7,56.4,30.581,33.581,27.581
