Date&Time,Temperature(C),Huminity(%),Date,Time
2022/6/27 16:33,29.6,59.9,2022/6/27,16:33:00
2022/6/27 16:38,29.4,58.7,2022/6/27,16:38:00
2022/6/27 16:43,29.6,57.9,2022/6/27,16:43:00
2022/6/27 16:48,29.3,58.5,2022/6/27,16:48:00
2022/6/27 16:53,29.4,56.8,2022/6/27,16:53:00
2022/6/27 16:58,29.3,56.9,2022/6/27,16:58:00
2022/6/27 17:03,29.2,55.8,2022/6/27,17:03:00
2022/6/27 17:08,29.1,55.3,2022/6/27,17:08:00
2022/6/27 17:13,29.2,55.6,2022/6/27,17:13:00
2022/6/27 17:18,29.1,54.1,2022/6/27,17:18:00
2022/6/27 17:23,29.2,56.3,2022/6/27,17:23:00
2022/6/27 17:28,29.3,56.2,2022/6/27,17:28:00
2022/6/27 17:33,29.4,56.8,2022/6/27,17:33:00
2022/6/27 17:38,29.6,57.4,2022/6/27,17:38:00
2022/6/27 17:43,29.6,57.7,2022/6/27,17:43:00
2022/6/27 17:48,29.6,58.4,2022/6/27,17:48:00
2022/6/27 17:53,29.6,58.8,2022/6/27,17:53:00
2022/6/27 17:58,29.6,59.4,2022/6/27,17:58:00
2022/6/27 18:03,29.7,59.7,2022/6/27,18:03:00
2022/6/27 18:08,29.7,59.4,2022/6/27,18:08:00
2022/6/27 18:13,29.7,60.1,2022/6/27,18:13:00
2022/6/27 18:18,29.7,60.9,2022/6/27,18:18:00
2022/6/27 18:23,29.6,60.7,2022/6/27,18:23:00
2022/6/27 18:28,29.6,60.7,2022/6/27,18:28:00
2022/6/27 18:33,29.6,61.1,2022/6/27,18:33:50
2022/6/27 18:38,29.7,60.7,2022/6/27,18:38:50
2022/6/27 18:43,29.7,60.9,2022/6/27,18:43:50
2022/6/27 18:48,29.5,60.6,2022/6/27,18:48:50
2022/6/27 18:53,29.5,60.4,2022/6/27,18:53:50
2022/6/27 18:58,29.3,60.2,2022/6/27,18:58:50
2022/6/27 19:03,29.3,60.4,2022/6/27,19:03:50
2022/6/27 19:08,29.4,59.7,2022/6/27,19:08:50
2022/6/27 19:13,29.3,59.9,2022/6/27,19:13:50
2022/6/27 19:18,29.4,60.6,2022/6/27,19:18:50
2022/6/27 19:23,29.5,60.6,2022/6/27,19:23:50
2022/6/27 19:28,29.5,60.5,2022/6/27,19:28:50
2022/6/27 19:33,29.4,61.1,2022/6/27,19:33:50
2022/6/27 19:38,29.5,60.7,2022/6/27,19:38:50
2022/6/27 19:43,29.4,61,2022/6/27,19:43:50
2022/6/27 19:48,29.4,60,2022/6/27,19:48:50
2022/6/27 19:53,29.3,60.6,2022/6/27,19:53:50
2022/6/27 19:58,29.4,60.7,2022/6/27,19:58:50
2022/6/27 20:03,29.3,60.4,2022/6/27,20:03:50
2022/6/27 20:08,29.4,60.4,2022/6/27,20:08:50
2022/6/27 20:13,29.3,59.7,2022/6/27,20:13:50
2022/6/27 20:18,29.1,59.6,2022/6/27,20:18:50
2022/6/27 20:23,29,59.2,2022/6/27,20:23:50
2022/6/27 20:28,29.1,58.9,2022/6/27,20:28:50
2022/6/27 20:33,29.1,58.7,2022/6/27,20:33:50
2022/6/27 20:38,29.2,58.6,2022/6/27,20:38:50
2022/6/27 20:43,29.1,57.9,2022/6/27,20:43:50
2022/6/27 20:48,29,57.3,2022/6/27,20:48:50
2022/6/27 20:53,29,56.6,2022/6/27,20:53:50
2022/6/27 20:58,28.9,56.8,2022/6/27,20:58:50
2022/6/27 21:03,29,56.4,2022/6/27,21:03:50
2022/6/27 21:08,29,56.3,2022/6/27,21:08:50
2022/6/27 21:13,29,56.4,2022/6/27,21:13:50
2022/6/27 21:18,29,56.6,2022/6/27,21:18:50
2022/6/27 21:23,29.1,57.3,2022/6/27,21:23:50
2022/6/27 21:28,29,56.3,2022/6/27,21:28:50
2022/6/27 21:33,29.1,56.8,2022/6/27,21:33:50
2022/6/27 21:38,29,56.6,2022/6/27,21:38:50
2022/6/27 21:43,29.2,57.2,2022/6/27,21:43:50
2022/6/27 21:48,29,57.1,2022/6/27,21:48:50
2022/6/27 21:53,29,57.7,2022/6/27,21:53:50
2022/6/27 21:58,29,57.1,2022/6/27,21:58:50
2022/6/27 22:03,29,57.7,2022/6/27,22:03:50
2022/6/27 22:08,29.2,57.5,2022/6/27,22:08:50
2022/6/27 22:13,29,57.7,2022/6/27,22:13:50
2022/6/27 22:18,29,57.8,2022/6/27,22:18:50
2022/6/27 22:23,28.9,57.8,2022/6/27,22:23:50
2022/6/27 22:28,29,57.3,2022/6/27,22:28:50
2022/6/27 22:33,29,56.7,2022/6/27,22:33:50
2022/6/27 22:38,28.9,56.3,2022/6/27,22:38:50
2022/6/27 22:43,28.8,56.4,2022/6/27,22:43:50
2022/6/27 22:48,28.9,55.4,2022/6/27,22:48:50
2022/6/27 22:53,28.9,55.1,2022/6/27,22:53:50
2022/6/27 22:58,28.7,54.2,2022/6/27,22:58:50
2022/6/27 23:03,28.7,54.2,2022/6/27,23:03:50
2022/6/27 23:08,28.5,53.7,2022/6/27,23:08:50
2022/6/27 23:13,28.6,54.2,2022/6/27,23:13:50
2022/6/27 23:18,28.6,54.2,2022/6/27,23:18:50
2022/6/27 23:23,28.7,54.4,2022/6/27,23:23:50
2022/6/27 23:28,28.6,55.2,2022/6/27,23:28:50
2022/6/27 23:33,28.7,55.5,2022/6/27,23:33:50
2022/6/27 23:38,28.5,55.9,2022/6/27,23:38:50
2022/6/27 23:43,28.5,56.6,2022/6/27,23:43:50
2022/6/27 23:48,28.5,57.1,2022/6/27,23:48:50
2022/6/27 23:53,28.6,57.5,2022/6/27,23:53:50
2022/6/29 9:56,29.5,61.8,2022/6/29,9:56:05
2022/6/29 10:01,29.5,62.4,2022/6/29,10:01:05
2022/6/29 10:06,29.5,62.4,2022/6/29,10:06:05
2022/6/29 10:11,29.5,62.3,2022/6/29,10:11:05
2022/6/29 10:16,29.4,62,2022/6/29,10:16:05
2022/6/29 10:21,29.4,62.8,2022/6/29,10:21:05
2022/6/29 10:26,29.5,63,2022/6/29,10:26:05
2022/6/29 10:31,29.5,63.5,2022/6/29,10:31:05
2022/6/29 10:36,29.7,63.2,2022/6/29,10:36:05
2022/6/29 10:41,29.6,62.9,2022/6/29,10:41:05
2022/6/29 10:46,29.5,63,2022/6/29,10:46:05
2022/6/29 10:51,29.4,63.6,2022/6/29,10:51:05
2022/6/29 10:56,29.3,60.1,2022/6/29,10:56:05
2022/6/29 11:01,29.3,62.9,2022/6/29,11:01:05
2022/6/29 11:06,29.5,63.1,2022/6/29,11:06:05
2022/6/29 11:11,29.6,63.7,2022/6/29,11:11:05
2022/6/29 11:16,29.7,63.9,2022/6/29,11:16:05
2022/6/29 11:21,29.8,64.9,2022/6/29,11:21:05
2022/6/29 11:26,29.7,64.4,2022/6/29,11:26:05
2022/6/29 11:31,29.7,61.7,2022/6/29,11:31:05
2022/6/29 11:36,29.7,63.9,2022/6/29,11:36:05
2022/6/29 11:41,29.7,64.5,2022/6/29,11:41:05
2022/6/29 11:46,29.7,64.1,2022/6/29,11:46:05
2022/6/29 11:51,29.8,64.5,2022/6/29,11:51:05
2022/6/29 11:56,29.7,64.6,2022/6/29,11:56:05
2022/6/29 12:01,29.8,64.7,2022/6/29,12:01:05
2022/6/29 12:06,29.8,64.4,2022/6/29,12:06:05
2022/6/29 12:11,29.8,65.2,2022/6/29,12:11:05
2022/6/29 12:16,29.7,64.7,2022/6/29,12:16:05
2022/6/29 12:21,29.7,63.1,2022/6/29,12:21:05
2022/6/29 12:26,29.8,64.5,2022/6/29,12:26:05
2022/6/29 12:31,29.7,65,2022/6/29,12:31:05
2022/6/29 12:36,29.7,63.2,2022/6/29,12:36:05
2022/6/29 12:41,29.7,64,2022/6/29,12:41:05
2022/6/29 12:46,29.8,64.6,2022/6/29,12:46:05
2022/6/29 12:51,29.9,64.1,2022/6/29,12:51:05
2022/6/29 12:56,29.8,65.3,2022/6/29,12:56:05
2022/6/29 13:01,29.8,65.3,2022/6/29,13:01:05
2022/6/29 13:06,29.9,65.3,2022/6/29,13:06:05
2022/6/29 13:11,29.9,65.3,2022/6/29,13:11:05
2022/6/29 13:16,29.8,65.5,2022/6/29,13:16:05
2022/6/29 13:21,29.9,65.7,2022/6/29,13:21:05
2022/6/29 13:26,29.9,65.7,2022/6/29,13:26:05
2022/6/29 13:31,29.9,65.6,2022/6/29,13:31:05
2022/6/29 13:36,29.9,65.4,2022/6/29,13:36:05
2022/6/29 13:41,29.8,65.1,2022/6/29,13:41:05
2022/6/29 13:46,29.8,65.6,2022/6/29,13:46:05
2022/6/29 13:51,29.7,64.6,2022/6/29,13:51:05
2022/6/29 13:56,29.9,65.2,2022/6/29,13:56:05
2022/6/29 14:01,29.8,64.7,2022/6/29,14:01:05
2022/6/29 14:06,29.8,65.6,2022/6/29,14:06:05
2022/6/29 14:11,29.8,65.3,2022/6/29,14:11:05
2022/6/29 14:16,29.9,65.4,2022/6/29,14:16:05
2022/6/29 14:21,29.9,65,2022/6/29,14:21:05
2022/6/29 14:26,29.8,65,2022/6/29,14:26:05
2022/6/29 14:31,29.8,62.6,2022/6/29,14:31:05
2022/6/29 14:36,29.8,64,2022/6/29,14:36:05
2022/6/29 14:41,29.7,62.1,2022/6/29,14:41:05
2022/6/29 14:46,29.7,63.8,2022/6/29,14:46:05
2022/6/29 14:51,29.7,61.6,2022/6/29,14:51:05
2022/6/29 14:56,29.7,63.9,2022/6/29,14:56:05
2022/6/29 15:01,29.8,64.1,2022/6/29,15:01:05
2022/6/29 15:06,29.9,64.2,2022/6/29,15:06:05
2022/6/29 15:11,30,64.6,2022/6/29,15:11:05
2022/6/29 15:16,30,65.1,2022/6/29,15:16:05
2022/6/29 15:21,30,65.4,2022/6/29,15:21:05
2022/6/29 15:26,30.1,65.7,2022/6/29,15:26:05
2022/6/29 15:31,30.1,66.1,2022/6/29,15:31:05
2022/6/29 15:36,30.1,66.4,2022/6/29,15:36:05
2022/6/29 15:41,30.1,66.6,2022/6/29,15:41:05
2022/6/29 15:46,30.2,66.5,2022/6/29,15:46:05
2022/6/29 15:51,30.2,67.1,2022/6/29,15:51:05
2022/6/29 15:56,30,66.8,2022/6/29,15:56:05
2022/6/29 16:01,30.1,66.9,2022/6/29,16:01:05
2022/6/29 16:06,30.1,67.3,2022/6/29,16:06:05
2022/6/29 16:11,30,67,2022/6/29,16:11:05
2022/6/29 16:16,29.9,65.7,2022/6/29,16:16:05
2022/6/29 16:21,29.9,66.5,2022/6/29,16:21:05
2022/6/29 16:26,29.9,65.5,2022/6/29,16:26:05
2022/6/29 16:31,29.8,64.1,2022/6/29,16:31:05
2022/6/29 16:36,29.8,64.8,2022/6/29,16:36:05
2022/6/29 16:41,29.8,64.9,2022/6/29,16:41:05
2022/6/29 16:46,29.8,63.8,2022/6/29,16:46:05
2022/6/29 16:51,29.9,64.3,2022/6/29,16:51:05
2022/6/29 16:56,29.9,64.9,2022/6/29,16:56:05
2022/6/29 17:01,30,65.2,2022/6/29,17:01:05
2022/6/29 17:06,29.9,65.1,2022/6/29,17:06:05
2022/6/29 17:11,30.1,65.4,2022/6/29,17:11:05
2022/6/29 17:16,30.1,65.2,2022/6/29,17:16:05
2022/6/29 17:21,29.8,64.4,2022/6/29,17:21:05
2022/6/29 17:26,29.8,64.9,2022/6/29,17:26:05
2022/6/29 17:31,29.8,64.2,2022/6/29,17:31:05
2022/6/29 17:36,29.6,63.8,2022/6/29,17:36:05
2022/6/29 17:41,29.7,62,2022/6/29,17:41:05
2022/6/29 17:46,29.6,63.3,2022/6/29,17:46:05
2022/6/29 17:51,29.7,62.6,2022/6/29,17:51:05
2022/6/29 17:56,29.7,62.4,2022/6/29,17:56:05
2022/6/29 18:01,29.7,62.2,2022/6/29,18:01:05
2022/6/29 18:06,29.7,63.9,2022/6/29,18:06:05
2022/6/29 18:11,29.8,62.9,2022/6/29,18:11:05
2022/6/29 18:16,29.8,63,2022/6/29,18:16:05
2022/6/29 18:21,29.8,64.4,2022/6/29,18:21:05
2022/6/29 18:26,29.8,62.7,2022/6/29,18:26:05
2022/6/29 18:31,29.8,63.5,2022/6/29,18:31:05
2022/6/29 18:36,29.6,61.4,2022/6/29,18:36:05
2022/6/29 18:41,29.7,61.6,2022/6/29,18:41:05
2022/6/29 18:46,29.7,63.7,2022/6/29,18:46:05
2022/6/29 18:51,29.7,63.7,2022/6/29,18:51:05
2022/6/29 18:56,29.7,62.3,2022/6/29,18:56:05
2022/6/29 19:01,29.6,61.3,2022/6/29,19:01:05
2022/6/29 19:06,29.4,61,2022/6/29,19:06:05
2022/6/29 19:11,29.4,59.7,2022/6/29,19:11:05
2022/6/29 19:16,29.4,60.3,2022/6/29,19:16:05
2022/6/29 19:21,29.5,61,2022/6/29,19:21:05
2022/6/29 19:26,29.5,60.5,2022/6/29,19:26:05
2022/6/29 19:31,29.5,61.2,2022/6/29,19:31:05
2022/6/29 19:36,29.5,60.5,2022/6/29,19:36:05
2022/6/29 19:41,29.5,60,2022/6/29,19:41:05
2022/6/29 19:46,29.5,59.8,2022/6/29,19:46:05
2022/6/29 19:51,29.4,59.1,2022/6/29,19:51:05
2022/6/29 19:56,29.3,59.7,2022/6/29,19:56:05
2022/6/29 20:01,29.4,59.3,2022/6/29,20:01:05
2022/6/29 20:06,29.4,59.4,2022/6/29,20:06:05
2022/6/29 20:11,29.5,59,2022/6/29,20:11:05
2022/6/29 20:16,29.4,59.6,2022/6/29,20:16:05
2022/6/29 20:21,29.5,59.8,2022/6/29,20:21:05
2022/6/29 20:26,29.4,59,2022/6/29,20:26:05
2022/6/29 20:31,29.4,59.2,2022/6/29,20:31:05
2022/6/29 20:36,29.6,62.1,2022/6/29,20:36:05
2022/6/29 20:41,29.6,60.8,2022/6/29,20:41:05
2022/6/29 20:46,29.6,60.8,2022/6/29,20:46:05
2022/6/29 20:51,29.6,60.8,2022/6/29,20:51:05
2022/6/29 20:56,29.4,59.7,2022/6/29,20:56:05
2022/6/29 21:01,29.4,59.4,2022/6/29,21:01:05
2022/6/29 21:06,29.3,58,2022/6/29,21:06:05
2022/6/29 21:11,29.3,57.2,2022/6/29,21:11:05
2022/6/29 21:16,29.2,56.9,2022/6/29,21:16:05
2022/6/29 21:21,29.3,58.1,2022/6/29,21:21:05
2022/6/29 21:26,29.3,55.8,2022/6/29,21:26:05
2022/6/29 21:31,29.3,55.7,2022/6/29,21:31:05
2022/6/29 21:36,29.3,54.9,2022/6/29,21:36:05
2022/6/29 21:41,29.2,53.6,2022/6/29,21:41:05
2022/6/29 21:46,29.1,53.1,2022/6/29,21:46:05
2022/7/6 9:35,29.5,47.1,2022/7/6,9:35:29
2022/7/6 9:40,29.6,47.5,2022/7/6,9:40:29
2022/7/6 9:45,29.6,47.4,2022/7/6,9:45:29
2022/7/6 9:50,29.6,47.7,2022/7/6,9:50:29
2022/7/6 9:55,29.7,47.6,2022/7/6,9:55:29
2022/7/6 10:00,29.7,48,2022/7/6,10:00:29
2022/7/6 10:05,29.7,48.3,2022/7/6,10:05:29
2022/7/6 10:10,29.8,48.3,2022/7/6,10:10:29
2022/7/6 10:15,29.7,48.6,2022/7/6,10:15:29
2022/7/6 10:20,29.7,48.2,2022/7/6,10:20:29
2022/7/6 10:25,29.8,47.7,2022/7/6,10:25:29
2022/7/6 10:30,29.7,48,2022/7/6,10:30:29
2022/7/6 10:35,29.8,48.3,2022/7/6,10:35:29
2022/7/6 10:40,29.8,48,2022/7/6,10:40:29
2022/7/6 10:45,29.7,47.4,2022/7/6,10:45:29
2022/7/6 10:50,29.7,47.1,2022/7/6,10:50:29
2022/7/6 10:55,29.9,47,2022/7/6,10:55:29
2022/7/6 11:00,29.9,47.5,2022/7/6,11:00:29
2022/7/6 11:05,29.8,47.7,2022/7/6,11:05:29
2022/7/6 11:10,29.8,48.9,2022/7/6,11:10:29
2022/7/6 11:15,29.8,48.9,2022/7/6,11:15:29
2022/7/6 11:20,29.9,49.2,2022/7/6,11:20:29
2022/7/6 11:25,29.9,49.3,2022/7/6,11:25:29
2022/7/6 11:30,29.8,49.5,2022/7/6,11:30:29
2022/7/6 11:35,29.9,48.8,2022/7/6,11:35:29
2022/7/6 11:40,29.9,48.5,2022/7/6,11:40:29
2022/7/6 11:45,29.9,48.1,2022/7/6,11:45:29
2022/7/6 11:50,29.9,48,2022/7/6,11:50:29
2022/7/6 11:55,29.9,48.6,2022/7/6,11:55:29
2022/7/6 12:00,30,48.2,2022/7/6,12:00:29
2022/7/6 12:05,30.1,49.2,2022/7/6,12:05:29
2022/7/6 12:10,30.1,49.2,2022/7/6,12:10:29
2022/7/6 12:15,30,48.3,2022/7/6,12:15:29
2022/7/6 12:20,30.1,48.5,2022/7/6,12:20:29
2022/7/6 12:25,30.1,49.1,2022/7/6,12:25:29
2022/7/6 12:30,30,48.7,2022/7/6,12:30:29
2022/7/6 12:35,30.1,48.9,2022/7/6,12:35:29
2022/7/6 12:40,30.1,49.3,2022/7/6,12:40:29
2022/7/6 12:45,30.1,49.4,2022/7/6,12:45:29
2022/7/6 12:50,30,50.7,2022/7/6,12:50:29
2022/7/6 12:55,30.1,50.5,2022/7/6,12:55:29
2022/7/6 13:00,30.1,51.3,2022/7/6,13:00:29
2022/7/6 13:05,30.2,52.6,2022/7/6,13:05:29
2022/7/6 13:10,30.1,51.7,2022/7/6,13:10:29
2022/7/6 13:15,30.1,53.8,2022/7/6,13:15:29
2022/7/6 13:20,30.2,54.1,2022/7/6,13:20:29
2022/7/6 13:25,30.3,54.3,2022/7/6,13:25:29
2022/7/6 13:30,30.2,54.4,2022/7/6,13:30:29
2022/7/6 13:35,30.3,55.8,2022/7/6,13:35:29
2022/7/6 13:40,30.3,57.7,2022/7/6,13:40:29
2022/7/6 13:45,30.3,57,2022/7/6,13:45:29
2022/7/6 13:50,30.3,56.4,2022/7/6,13:50:29
2022/7/6 13:55,30.3,57.2,2022/7/6,13:55:29
2022/7/6 14:00,30.3,56.3,2022/7/6,14:00:29
2022/7/6 14:05,30.3,56.9,2022/7/6,14:05:29
2022/7/6 14:10,30.3,56.7,2022/7/6,14:10:29
2022/7/6 14:15,30.3,55.1,2022/7/6,14:15:29
2022/7/6 14:20,30.2,55.7,2022/7/6,14:20:29
2022/7/6 14:25,30.3,55.9,2022/7/6,14:25:29
2022/7/6 14:30,30.2,57.5,2022/7/6,14:30:29
2022/7/6 14:35,30.2,58,2022/7/6,14:35:29
2022/7/6 14:40,30.4,59.1,2022/7/6,14:40:29
2022/7/6 14:45,30.4,61,2022/7/6,14:45:29
2022/7/6 14:50,30.5,61.1,2022/7/6,14:50:29
2022/7/6 14:55,30.4,60.6,2022/7/6,14:55:29
2022/7/6 15:00,30.4,61.2,2022/7/6,15:00:29
2022/7/6 15:05,30.4,60.8,2022/7/6,15:05:29
2022/7/6 15:10,30.4,62.1,2022/7/6,15:10:29
2022/7/6 15:15,30.4,60.9,2022/7/6,15:15:29
2022/7/6 15:20,30.4,61.4,2022/7/6,15:20:29
2022/7/6 15:25,30.3,60.6,2022/7/6,15:25:29
2022/7/6 15:30,30.4,59.2,2022/7/6,15:30:29
2022/7/6 15:35,30.4,59.8,2022/7/6,15:35:29
2022/7/6 15:40,30.3,58.3,2022/7/6,15:40:29
2022/7/6 15:45,30.3,59.4,2022/7/6,15:45:29
2022/7/6 15:50,30.4,59.5,2022/7/6,15:50:29
2022/7/6 15:55,30.3,59.5,2022/7/6,15:55:29
2022/7/6 16:00,30.3,59.9,2022/7/6,16:00:29
2022/7/6 16:05,30.4,59.6,2022/7/6,16:05:29
2022/7/6 16:10,30.3,59.9,2022/7/6,16:10:29
2022/7/6 16:15,30.3,60,2022/7/6,16:15:29
2022/7/6 16:20,30.3,57.9,2022/7/6,16:20:29
2022/7/6 16:25,30.4,57.8,2022/7/6,16:25:29
2022/7/6 16:30,30.4,58.9,2022/7/6,16:30:29
2022/7/6 16:35,30.3,58.5,2022/7/6,16:35:29
2022/7/6 16:40,30.3,58.9,2022/7/6,16:40:29
2022/7/6 16:45,30.3,59.5,2022/7/6,16:45:29
2022/7/6 16:50,30.4,59.5,2022/7/6,16:50:29
2022/7/6 16:55,30.4,60,2022/7/6,16:55:29
2022/7/6 17:00,30.4,59.5,2022/7/6,17:00:29
2022/7/6 17:05,30.3,59.5,2022/7/6,17:05:29
2022/7/6 17:10,30.3,59.4,2022/7/6,17:10:29
2022/7/6 17:15,30.4,60.6,2022/7/6,17:15:29
2022/7/6 17:20,30.3,60.4,2022/7/6,17:20:29
2022/7/6 17:25,30.4,61.2,2022/7/6,17:25:29
2022/7/6 17:30,30.4,61.7,2022/7/6,17:30:29
2022/7/6 17:35,30.4,61.3,2022/7/6,17:35:29
2022/7/6 17:40,30.4,61,2022/7/6,17:40:29
2022/7/6 17:45,30.3,60.1,2022/7/6,17:45:29
2022/7/6 17:50,30.4,60.9,2022/7/6,17:50:29
2022/7/6 17:55,30.4,60.7,2022/7/6,17:55:29
2022/7/6 18:00,30.3,60.7,2022/7/6,18:00:29
2022/7/6 18:05,30.3,59.5,2022/7/6,18:05:29
2022/7/6 18:10,30.3,61.1,2022/7/6,18:10:29
2022/7/6 18:15,30.4,60.6,2022/7/6,18:15:29
2022/7/6 18:20,30.3,61,2022/7/6,18:20:29
2022/7/6 18:25,30.3,61,2022/7/6,18:25:29
2022/7/6 18:30,30.3,61.2,2022/7/6,18:30:29
2022/7/6 18:35,30.4,61.7,2022/7/6,18:35:29
2022/7/6 18:40,30.2,61.9,2022/7/6,18:40:29
2022/7/6 18:45,30.3,62,2022/7/6,18:45:29
2022/7/6 18:50,30.3,61.6,2022/7/6,18:50:29
2022/7/6 18:55,30.3,61.5,2022/7/6,18:55:29
2022/7/6 19:00,30.3,61.3,2022/7/6,19:00:29
2022/7/6 19:05,30.2,61.2,2022/7/6,19:05:29
2022/7/6 19:10,30.3,61.6,2022/7/6,19:10:29
2022/7/6 19:15,30.3,61.7,2022/7/6,19:15:29
2022/7/6 19:20,30.4,62.2,2022/7/6,19:20:29
2022/7/6 19:25,30.5,62.3,2022/7/6,19:25:29
2022/7/6 19:30,30.5,62.8,2022/7/6,19:30:29
2022/7/6 19:35,30.6,62.9,2022/7/6,19:35:29
2022/7/6 19:40,30.7,63.2,2022/7/6,19:40:29
2022/7/6 19:45,30.7,62.9,2022/7/6,19:45:29
2022/7/6 19:50,30.6,62.9,2022/7/6,19:50:29
2022/7/6 19:55,30.7,62.9,2022/7/6,19:55:29
2022/7/6 20:00,30.6,62.5,2022/7/6,20:00:29
2022/7/6 20:05,30.7,60.7,2022/7/6,20:05:29
2022/7/6 20:10,30.6,59.8,2022/7/6,20:10:29
2022/7/6 20:15,30.7,59.9,2022/7/6,20:15:29
2022/7/6 20:20,30.7,60.5,2022/7/6,20:20:29
2022/7/6 20:25,30.8,60.6,2022/7/6,20:25:29
2022/7/6 20:30,30.7,60.4,2022/7/6,20:30:29
2022/7/6 20:35,30.8,60.6,2022/7/6,20:35:29
2022/7/6 20:40,30.8,60.7,2022/7/6,20:40:29
2022/7/6 20:45,30.9,60.8,2022/7/6,20:45:29
2022/7/6 20:50,30.8,61,2022/7/6,20:50:29
2022/7/6 20:55,30.8,60.4,2022/7/6,20:55:29
2022/7/6 21:00,30.8,57,2022/7/6,21:00:29
2022/7/6 21:05,30.7,54.8,2022/7/6,21:05:29
2022/7/6 21:10,30.7,54.7,2022/7/6,21:10:29
2022/7/6 21:15,30.6,54.3,2022/7/6,21:15:29
2022/7/6 21:20,30.7,54.7,2022/7/6,21:20:29
2022/7/6 21:25,30.8,55.6,2022/7/6,21:25:29
2022/7/6 21:30,30.8,55.1,2022/7/6,21:30:29
2022/7/6 21:35,30.7,55.2,2022/7/6,21:35:29
2022/7/6 21:40,30.7,52.6,2022/7/6,21:40:29
2022/7/6 21:45,30.7,52,2022/7/6,21:45:29
2022/7/7 11:10,31.1,66.1,2022/7/7,11:10:02
2022/7/7 11:15,31.1,66.1,2022/7/7,11:15:02
2022/7/7 11:20,31.2,66,2022/7/7,11:20:02
2022/7/7 11:25,31.3,66.4,2022/7/7,11:25:02
2022/7/7 11:30,31.2,65.7,2022/7/7,11:30:02
2022/7/7 11:35,31.2,66.1,2022/7/7,11:35:02
2022/7/7 11:40,31.2,66.1,2022/7/7,11:40:02
2022/7/7 11:45,31.3,65.7,2022/7/7,11:45:02
2022/7/7 11:50,31.2,65.7,2022/7/7,11:50:02
2022/7/7 11:55,31.2,65.8,2022/7/7,11:55:02
2022/7/7 12:00,31.3,65.6,2022/7/7,12:00:02
2022/7/7 12:05,31.2,65.5,2022/7/7,12:05:02
2022/7/7 12:10,31.3,65.4,2022/7/7,12:10:02
2022/7/7 12:15,31.3,65.1,2022/7/7,12:15:02
2022/7/7 12:20,31.2,64.9,2022/7/7,12:20:02
2022/7/7 12:25,31.3,64.8,2022/7/7,12:25:02
2022/7/7 12:30,31.3,64.8,2022/7/7,12:30:02
2022/7/7 12:35,31.4,64.7,2022/7/7,12:35:02
2022/7/7 12:40,31.4,64.8,2022/7/7,12:40:02
2022/7/7 12:45,31.4,64.9,2022/7/7,12:45:02
2022/7/7 12:50,31.4,65.1,2022/7/7,12:50:02
2022/7/7 12:55,31.4,65.3,2022/7/7,12:55:02
2022/7/7 13:00,31.4,65.3,2022/7/7,13:00:02
2022/7/7 13:05,31.5,65.4,2022/7/7,13:05:02
2022/7/7 13:10,31.4,65.6,2022/7/7,13:10:02
2022/7/7 13:15,31.4,65.5,2022/7/7,13:15:02
2022/7/7 13:20,31.5,65.8,2022/7/7,13:20:02
2022/7/7 13:25,31.4,65.6,2022/7/7,13:25:02
2022/7/7 13:30,31.5,65.7,2022/7/7,13:30:02
2022/7/7 13:35,31.5,65.7,2022/7/7,13:35:02
2022/7/7 13:40,31.5,66,2022/7/7,13:40:02
2022/7/7 13:45,31.5,66,2022/7/7,13:45:02
2022/7/7 13:50,31.4,65.9,2022/7/7,13:50:02
2022/7/7 13:55,31.4,65.9,2022/7/7,13:55:02
2022/7/7 14:00,31.4,66.1,2022/7/7,14:00:02
2022/7/7 14:05,31.4,65.9,2022/7/7,14:05:02
2022/7/7 14:10,31.6,66.2,2022/7/7,14:10:02
2022/7/7 14:15,31.6,66.2,2022/7/7,14:15:02
2022/7/7 14:20,31.5,66.4,2022/7/7,14:20:02
2022/7/7 14:25,31.5,66.3,2022/7/7,14:25:02
2022/7/7 14:30,31.5,66.3,2022/7/7,14:30:02
2022/7/7 14:35,31.4,66.3,2022/7/7,14:35:02
2022/7/7 14:40,31.6,66.1,2022/7/7,14:40:02
2022/7/7 14:45,31.4,66.2,2022/7/7,14:45:02
2022/7/7 14:50,31.4,66.1,2022/7/7,14:50:02
2022/7/7 14:55,31.4,66.1,2022/7/7,14:55:02
2022/7/7 15:00,31.5,66.1,2022/7/7,15:00:02
2022/7/7 15:05,31.6,66,2022/7/7,15:05:02
2022/7/7 15:10,31.5,66.1,2022/7/7,15:10:02
2022/7/7 15:15,31.4,66.2,2022/7/7,15:15:02
2022/7/7 15:20,31.5,66.5,2022/7/7,15:20:02
2022/7/7 15:25,31.4,66.4,2022/7/7,15:25:02
2022/7/7 15:30,31.5,66.5,2022/7/7,15:30:02
2022/7/7 15:35,31.4,66.5,2022/7/7,15:35:02
2022/7/7 15:40,31.4,66.7,2022/7/7,15:40:02
2022/7/7 15:45,31.5,66.7,2022/7/7,15:45:02
2022/7/7 15:50,31.4,66.7,2022/7/7,15:50:02
2022/7/7 15:55,31.5,66.9,2022/7/7,15:55:02
2022/7/7 16:00,31.4,66.9,2022/7/7,16:00:02
2022/7/7 16:05,31.5,67.1,2022/7/7,16:05:02
2022/7/7 16:10,31.4,67.1,2022/7/7,16:10:02
